NetSample,Node,Step,Graph,Correlation
18,3,5,IG,0.3079451740303115
18,3,5,EG,0.3505259265186818
18,3,6,IG,0.08530666782689307
18,3,6,EG,0.3752269795603153
18,3,7,IG,0.13753276389817579
18,3,7,EG,0.4268740422323972
18,3,8,IG,0.1479831746063438
18,3,8,EG,0.3757698434741843
18,3,9,IG,0.14101841420293287
18,3,9,EG,0.4195083978652216
18,3,10,IG,0.13753854159735518
18,3,10,EG,0.3934781052411654
18,4,1,IG,0.9998625712904937
18,4,1,EG,0.9999656445933075
18,4,2,IG,0.8503855525703932
18,4,2,EG,0.8260872539949824
18,4,3,IG,0.7279216615922103
18,4,3,EG,0.6904294938242822
18,4,4,IG,0.5230523137200502
18,4,4,EG,0.4738304309979074
18,4,5,IG,0.13816936224322218
18,4,5,EG,0.18042804945588034
18,4,6,IG,-0.14451639609670938
18,4,6,EG,0.10602500041383389
18,4,7,IG,-0.11664241112691123
18,4,7,EG,0.4233328055182443
18,4,8,IG,-0.0435231571414011
18,4,8,EG,0.5074720951470474
18,4,9,IG,-0.06441581883343847
18,4,9,EG,0.39808902046710715
18,4,10,IG,0.043524724329243154
18,4,10,EG,0.438453552459408
18,5,1,IG,0.9998625712904937
18,5,1,EG,1.0
18,5,2,IG,0.8503855525703932
18,5,2,EG,0.83174523352033
18,5,3,IG,0.7324197347954683
18,5,3,EG,0.6829565860638711
18,5,4,IG,0.5039862419933621
18,5,4,EG,0.32924029565363583
18,5,5,IG,0.15661769316049173
18,5,5,EG,0.26066906889774644
18,5,6,IG,-0.012187361672189742
18,5,6,EG,0.19490200432823207
18,5,7,IG,-0.07138011951600114
18,5,7,EG,0.27845146055763087
18,5,8,IG,-0.12709181367346725
18,5,8,EG,0.24022182093464248
18,5,9,IG,-0.13057338935853866
18,5,9,EG,0.29314044128258127
18,5,10,IG,-0.0887896383334791
18,5,10,EG,0.3155255611287507
18,6,1,IG,0.9998625712904937
18,6,1,EG,0.9995877422014565
18,6,2,IG,0.893231069660975
18,6,2,EG,0.8784396502894398
18,6,3,IG,0.8062222187220511
18,6,3,EG,0.7873407076900185
18,6,4,IG,0.5749952570297321
18,6,4,EG,0.5377884041378606
18,6,5,IG,0.11105944792503968
18,6,5,EG,0.31701939413823654
18,6,6,IG,0.05398070196367271
18,6,6,EG,0.46307546689495693
18,6,7,IG,-0.06441427256927364
18,6,7,EG,0.48920898136864915
18,6,8,IG,0.09226853943495761
18,6,8,EG,0.48206408869361306
18,6,9,IG,0.012186813104595169
18,6,9,EG,0.4706404881742798
18,6,10,IG,0.10271711651818566
18,6,10,EG,0.4688205230935222
18,7,1,IG,0.8122786587080686
18,7,1,EG,1.0
18,7,2,IG,0.7181927509177052
18,7,2,EG,0.9105512385028549
18,7,3,IG,0.5959604478504429
18,7,3,EG,0.7078638416228025
18,7,4,IG,0.44147908553748955
18,7,4,EG,0.5648424284164483
18,7,5,IG,0.2444641640331728
18,7,5,EG,0.3297969845264912
18,7,6,IG,-0.15844663838982492
18,7,6,EG,0.15152733852573455
18,7,7,IG,-0.08879416797525369
18,7,7,EG,0.2398661525716252
18,7,8,IG,-0.13753812888040837
18,7,8,EG,0.4493246396821728
18,7,9,IG,-0.13057338935853866
18,7,9,EG,0.4471222677941304
18,7,10,IG,-0.0678981624664401
18,7,10,EG,0.42798239179835224
18,8,1,IG,0.9998625712904937
18,8,1,EG,0.9997595086121505
18,8,2,IG,0.7976395788861868
18,8,2,EG,0.7785063888799914
18,8,3,IG,0.626932457935277
18,8,3,EG,0.5988290405284022
18,8,4,IG,0.46393564456171243
18,8,4,EG,0.34364951248039394
18,8,5,IG,0.05448725217764196
18,8,5,EG,0.10987555534036827
18,8,6,IG,-0.043569722493457544
18,8,6,EG,0.2582009734152083
18,8,7,IG,0.02263265290853389
18,8,7,EG,0.17074320136529691
18,8,8,IG,0.12012355327815354
18,8,8,EG,0.2173772160394795
18,8,9,IG,0.10619969001161143
18,8,9,EG,0.12887484495919574
18,8,10,IG,0.047006279117724224
18,8,10,EG,0.16654162152399102
18,9,1,IG,0.8122786587080686
18,9,1,EG,0.9999489834961278
18,9,2,IG,0.7181927509177052
18,9,2,EG,0.717752901566764
18,9,3,IG,0.6050156061376801
18,9,3,EG,0.573120820890607
18,9,4,IG,0.5056689536084131
18,9,4,EG,0.4679913128800762
18,9,5,IG,0.14444508652628885
18,9,5,EG,0.40038430790852236
18,9,6,IG,0.005223938899710263
18,9,6,EG,0.5052903004822383
18,9,7,IG,-0.029595658054037827
18,9,7,EG,0.48585370415376855
18,9,8,IG,-0.029595658054037827
18,9,8,EG,0.4315401923288432
18,9,9,IG,-0.0992354781374178
18,9,9,EG,0.42809298555464764
18,9,10,IG,-0.019150648842373597
18,9,10,EG,0.47301056941342223
19,0,1,IG,0.8122786587080686
19,0,1,EG,0.9997959391898784
19,0,2,IG,0.5769750751754597
19,0,2,EG,0.6165008077706781
19,0,3,IG,0.6055580681582194
19,0,3,EG,0.6542260993204555
19,0,4,IG,0.47892544586854463
19,0,4,EG,0.6004684494330769
19,0,5,IG,0.2292324972592253
19,0,5,EG,0.5570229504631538
19,0,6,IG,-0.17240499282336588
19,0,6,EG,0.5469326052699262
19,0,7,IG,-0.07137712104423842
19,0,7,EG,0.5684931807651193
19,0,8,IG,-0.17234704817197075
19,0,8,EG,0.5535399294716327
19,0,9,IG,-0.04352198186160877
19,0,9,EG,0.5222160305053541
19,0,10,IG,-0.17234704817197075
19,0,10,EG,0.49283374512704103
19,1,1,IG,0.9998625712904937
19,1,1,EG,1.0
19,1,2,IG,0.7976395788861868
19,1,2,EG,0.8140661134866175
19,1,3,IG,0.6411863650512981
19,1,3,EG,0.61354006665649
19,1,4,IG,0.5121225076563755
19,1,4,EG,0.5821888600845536
19,1,5,IG,0.14149688021500306
19,1,5,EG,0.2550631022284162
19,1,6,IG,-0.10620606404545678
19,1,6,EG,0.12857327224726692
19,1,7,IG,0.029595125258134177
19,1,7,EG,0.09713719950896207
19,1,8,IG,-0.029595036461614443
19,1,8,EG,0.06656143829769269
19,1,9,IG,0.008704344140250224
19,1,9,EG,0.10614144730103811
19,1,10,IG,0.022631294764650586
19,1,10,EG,0.1416919753091634
19,2,1,IG,0.8122786587080686
19,2,1,EG,1.0
19,2,2,IG,0.5877345171367736
19,2,2,EG,0.6269807645394617
19,2,3,IG,0.5727434955085434
19,2,3,EG,0.5882093917479889
19,2,4,IG,0.34025593991183095
19,2,4,EG,0.3166254964248699
19,2,5,IG,0.08750032589390547
19,2,5,EG,0.2943667369708798
19,2,6,IG,-0.00870541508569318
19,2,6,EG,0.323498870170663
19,2,7,IG,-0.15842001397625596
19,2,7,EG,0.3563520992058148
19,2,8,IG,0.019149557108550493
19,2,8,EG,0.4124175206421077
19,2,9,IG,-0.14101079814992898
19,2,9,EG,0.39235705692870726
19,2,10,IG,-0.01914967201910786
19,2,10,EG,0.3866833215553497
19,3,1,IG,0.9998625712904937
19,3,1,EG,1.0
19,3,2,IG,0.83782756197926
19,3,2,EG,0.8149010947453348
19,3,3,IG,0.7172731766792325
19,3,3,EG,0.6486815025302461
19,3,4,IG,0.5637914035531976
19,3,4,EG,0.5329941846418871
19,3,5,IG,0.21431867632120602
19,3,5,EG,0.32634799671596476
19,3,6,IG,0.019159331897152725
19,3,6,EG,0.21872234037861155
19,3,7,IG,-0.06789408799811394
19,3,7,EG,0.24887624764953223
19,3,8,IG,0.03655857445258255
19,3,8,EG,0.3222627668417799
19,3,9,IG,0.07137583610058133
19,3,9,EG,0.3100180660978909
19,3,10,IG,0.04352198186160877
19,3,10,EG,0.3147330758137186
19,4,1,IG,0.9998625712904937
19,4,1,EG,1.0
19,4,2,IG,0.7797097066650559
19,4,2,EG,0.7721835795035065
19,4,3,IG,0.7040741850244014
19,4,3,EG,0.6505903057343293
19,4,4,IG,0.5738387253194074
19,4,4,EG,0.377174799406847
19,4,5,IG,0.19287429405694667
19,4,5,EG,0.21507145743310357
19,4,6,IG,-0.09923339378697053
19,4,6,EG,0.22166234448204036
19,4,7,IG,-0.10967671057500025
19,4,7,EG,0.3549932262852964
19,4,8,IG,-0.07659868807643144
19,4,8,EG,0.3662969465571973
19,4,9,IG,-0.012186118358635836
19,4,9,EG,0.4059756969238316
19,4,10,IG,-0.1375290500474616
19,4,10,EG,0.4435908256605316
19,5,1,IG,0.9998625712904937
19,5,1,EG,0.9999656445933075
19,5,2,IG,0.8741779655988057
19,5,2,EG,0.8715957097761796
19,5,3,IG,0.9363099192636799
19,5,3,EG,0.939955180836642
19,5,4,IG,0.7125766382586742
19,5,4,EG,0.7399225809777635
19,5,5,IG,0.4063075593997208
19,5,5,EG,0.6475313201358642
19,5,6,IG,-0.1723589427529585
19,5,6,EG,0.5510746740698531
19,5,7,IG,-0.15842191527500038
19,5,7,EG,0.5159871258559668
19,5,8,IG,-0.1653850197216502
19,5,8,EG,0.3554096511597341
19,5,9,IG,-0.15145604245733113
19,5,9,EG,0.3195965736560774
19,5,10,IG,-0.16190128676473325
19,5,10,EG,0.2572814985075642
19,6,1,IG,0.9998625712904937
19,6,1,EG,0.9998625807338188
19,6,2,IG,0.7423094563857078
19,6,2,EG,0.7946381922809894
19,6,3,IG,0.5777612847638828
19,6,3,EG,0.577656317079031
19,6,4,IG,0.4194328329182805
19,6,4,EG,0.48571453934645326
19,6,5,IG,0.16662258789359188
19,6,5,EG,0.4212927350186604
19,6,6,IG,0.07839462620788654
19,6,6,EG,0.3319931390378388
19,6,7,IG,0.012186374303849534
19,6,7,EG,0.31230907870915736
19,6,8,IG,0.026113424166576343
19,6,8,EG,0.305518631674811
19,6,9,IG,0.08878510938484332
19,6,9,EG,0.2534125535115902
19,6,10,IG,0.040040223312680076
19,6,10,EG,0.24919281435256044
19,7,1,IG,0.9998625712904937
19,7,1,EG,1.0
19,7,2,IG,0.83782756197926
19,7,2,EG,0.8278264325850125
19,7,3,IG,0.7364338125126082
19,7,3,EG,0.6908831716765675
19,7,4,IG,0.6027829528848991
19,7,4,EG,0.5341575855385062
19,7,5,IG,0.10401034977587528
19,7,5,EG,0.2545257411754348
19,7,6,IG,0.1027146508537066
19,7,6,EG,0.23233866200234563
19,7,7,IG,-0.047003599383309655
19,7,7,EG,0.049722132633647546
19,7,8,IG,-0.1584195386622659
19,7,8,EG,0.049554091630178376
19,7,9,IG,-0.15145604245733113
19,7,9,EG,0.1395670555777659
19,7,10,IG,-0.03655835507590751
19,7,10,EG,0.19719611757107922
19,8,1,IG,0.9998625712904937
19,8,1,EG,1.0
19,8,2,IG,0.893231069660975
19,8,2,EG,0.8834689698660071
19,8,3,IG,0.7110253975189806
19,8,3,EG,0.7204998137759137
19,8,4,IG,0.4863265762338633
19,8,4,EG,0.4558103470490803
19,8,5,IG,0.11529911024187471
19,8,5,EG,0.3952534863692975
19,8,6,IG,-0.16191003112188587
19,8,6,EG,0.4023974920099071
19,8,7,IG,-0.16538402728549248
19,8,7,EG,0.4096741146193416
19,8,8,IG,-0.15493732569645402
19,8,8,EG,0.3612793590563517
19,8,9,IG,-0.16886427632085435
19,8,9,EG,0.2601695175839313
19,8,10,IG,-0.1479738503842538
19,8,10,EG,0.2559798666876565
19,9,1,IG,0.9998625712904937
19,9,1,EG,0.9999656445933075
19,9,2,IG,0.7976395788861868
19,9,2,EG,0.8190222716671072
19,9,3,IG,0.6961844169014209
19,9,3,EG,0.6743002660512978
19,9,4,IG,0.4958338744264079
19,9,4,EG,0.4214581568529523
19,9,5,IG,0.11309996939526809
19,9,5,EG,0.19837066433281117
19,9,6,IG,-0.047006279117724224
19,9,6,EG,0.11407520901050343
19,9,7,IG,-0.15145695130355627
19,9,7,EG,0.1553265521242161
19,9,8,IG,0.003481748102467382
19,9,8,EG,0.2831056177790305
19,9,9,IG,-0.12360317019573686
19,9,9,EG,0.25786403697438665
19,9,10,IG,-0.099230118644468
19,9,10,EG,0.25981610698433233
20,0,1,IG,0.9998625712904937
20,0,1,EG,1.0
20,0,2,IG,0.8503855525703932
20,0,2,EG,0.8209725521818625
20,0,3,IG,0.704303986106119
20,0,3,EG,0.6362525999394211
20,0,4,IG,0.5251062788434243
20,0,4,EG,0.5090928947926554
20,0,5,IG,0.13245196516678792
20,0,5,EG,0.2622308751106879
20,0,6,IG,-0.001740879274464351
20,0,6,EG,0.2095967412289538
20,0,7,IG,0.09922982092032039
20,0,7,EG,0.2781311904843246
20,0,8,IG,-0.015668007489600448
20,0,8,EG,0.1747960291474589
20,0,9,IG,0.001740874051233691
20,0,9,EG,0.24436776233317967
20,0,10,IG,0.02611303242075067
20,0,10,EG,0.2383957333430911
20,1,1,IG,0.9998625712904937
20,1,1,EG,0.9999656445933075
20,1,2,IG,0.8503855525703932
20,1,2,EG,0.8211653039354335
20,1,3,IG,0.6647909061640621
20,1,3,EG,0.6089206974792531
20,1,4,IG,0.5731762210087199
20,1,4,EG,0.5453566694368506
20,1,5,IG,0.08548692458222713
20,1,5,EG,0.2683212899265438
20,1,6,IG,-0.14797473832946983
20,1,6,EG,0.15101525520484804
20,1,7,IG,0.04700402246880134
20,1,7,EG,0.33112456400897594
20,1,8,IG,-0.14797429435486373
20,1,8,EG,0.30408831040648154
20,1,9,IG,-0.11663856143265729
20,1,9,EG,0.2795608968490031
20,1,10,IG,-0.09922952319885256
20,1,10,EG,0.29035472855974587
20,2,1,IG,0.9998625712904937
20,2,1,EG,0.9999656445933075
20,2,2,IG,0.8503855525703932
20,2,2,EG,0.8212372898183284
20,2,3,IG,0.7458831502700495
20,2,3,EG,0.6477368269807484
20,2,4,IG,0.5343291480434273
20,2,4,EG,0.37675130216295455
20,2,5,IG,0.127129967468239
20,2,5,EG,0.1689650053298482
20,2,6,IG,0.05396741943000281
20,2,6,EG,0.13007900825643556
20,2,7,IG,0.029594947665893965
20,2,7,EG,0.1615315377787833
20,2,8,IG,-0.1131564738232529
20,2,8,EG,0.08952115805002185
20,2,9,IG,-0.06093059179317918
20,2,9,EG,0.11143218139776655
20,2,10,IG,-0.07485735960615193
20,2,10,EG,0.101739772904875
20,3,1,IG,0.9998625712904937
20,3,1,EG,0.9998625712904937
20,3,2,IG,0.83782756197926
20,3,2,EG,0.8289186364732803
20,3,3,IG,0.7621585751460475
20,3,3,EG,0.7485344944140594
20,3,4,IG,0.5921280389738001
20,3,4,EG,0.595092688988732
20,3,5,IG,0.24789258908629475
20,3,5,EG,0.36370366247511193
20,3,6,IG,0.008704344140250224
20,3,6,EG,0.28057625408509074
20,3,7,IG,0.050485347485777037
20,3,7,EG,0.2504921159748679
20,3,8,IG,0.1375290500474616
20,3,8,EG,0.28468504898157176
20,3,9,IG,0.099230118644468
20,3,9,EG,0.261616481664246
20,3,10,IG,0.1131561343193718
20,3,10,EG,0.2503885898093309
20,4,1,IG,0.9998625712904937
20,4,1,EG,1.0
20,4,2,IG,0.893231069660975
20,4,2,EG,0.8778877082141683
20,4,3,IG,0.773255375301411
20,4,3,EG,0.7199602359763071
20,4,4,IG,0.544132782136817
20,4,4,EG,0.4559503827998368
20,4,5,IG,0.36411562363326255
20,4,5,EG,0.32369373033082915
20,4,6,IG,-0.001740868828050045
20,4,6,EG,0.2971657526817801
20,4,7,IG,0.06789388429395175
20,4,7,EG,0.4163303328022111
20,4,8,IG,-0.09922982092032039
20,4,8,EG,0.41157230638746617
20,4,9,IG,-0.10619299851105272
20,4,9,EG,0.3734249623365486
20,4,10,IG,0.001740868828050045
20,4,10,EG,0.35734370059885906
20,5,1,IG,0.9998625712904937
20,5,1,EG,0.9999656445933075
20,5,2,IG,0.893231069660975
20,5,2,EG,0.880869916170695
20,5,3,IG,0.7663144160186243
20,5,3,EG,0.7280303672790173
20,5,4,IG,0.6192919187717898
20,5,4,EG,0.4233876281346324
20,5,5,IG,0.1951156483808525
20,5,5,EG,0.13614717766571224
20,5,6,IG,-0.16538303486720066
20,5,6,EG,0.3215838084060396
20,5,7,IG,-0.16538303486720066
20,5,7,EG,0.5388623779771777
20,5,8,IG,-0.14101079814992898
20,5,8,EG,0.535899979533058
20,5,9,IG,-0.12708380574005945
20,5,9,EG,0.4891198963009915
20,5,10,IG,-0.16538253866475428
20,5,10,EG,0.42680620024102156
20,6,1,IG,0.9998625712904937
20,6,1,EG,1.0
20,6,2,IG,0.7976395788861868
20,6,2,EG,0.788211134057411
20,6,3,IG,0.7163911046078439
20,6,3,EG,0.7252847898710928
20,6,4,IG,0.5824274815853051
20,6,4,EG,0.550735521581649
20,6,5,IG,0.17013371206904146
20,6,5,EG,0.3211623687095608
20,6,6,IG,-0.16538601217567436
20,6,6,EG,0.3811925760416881
20,6,7,IG,-0.02611295407370118
20,6,7,EG,0.33474960378071184
20,6,8,IG,-0.06789408799811394
20,6,8,EG,0.30044588845431797
20,6,9,IG,0.033076706214822664
20,6,9,EG,0.20001980459741045
20,6,10,IG,0.02263149847064634
20,6,10,EG,0.1305473709661405
20,7,1,IG,0.9998625712904937
20,7,1,EG,1.0
20,7,2,IG,0.893231069660975
20,7,2,EG,0.8812701906387197
20,7,3,IG,0.8028598297896019
20,7,3,EG,0.7199878301257144
20,7,4,IG,0.6741026908071484
20,7,4,EG,0.5881852111360147
20,7,5,IG,0.3384512548975079
20,7,5,EG,0.4220294781941448
20,7,6,IG,-0.10619395436226357
20,7,6,EG,0.19172401304144088
20,7,7,IG,-0.022631294764650586
20,7,7,EG,0.2578023769775801
20,7,8,IG,0.015667772444220712
20,7,8,EG,0.2597942033047477
20,7,9,IG,0.07833886222110356
20,7,9,EG,0.30566000983930586
20,7,10,IG,0.10271095268989133
20,7,10,EG,0.26936708493555384
20,8,1,IG,0.9998625712904937
20,8,1,EG,0.9999656445933075
20,8,2,IG,0.893231069660975
20,8,2,EG,0.8856991004415514
20,8,3,IG,0.8062222187220511
20,8,3,EG,0.763170560856795
20,8,4,IG,0.6540952979765202
20,8,4,EG,0.5143624207521903
20,8,5,IG,0.11083033395998684
20,8,5,EG,0.13391316700008707
20,8,6,IG,-0.060930957420970905
20,8,6,EG,0.17650871443545488
20,8,7,IG,0.001740894944438423
20,8,7,EG,0.09072441530091714
20,8,8,IG,-0.04004010317837489
20,8,8,EG,0.03131432562062401
20,8,9,IG,-0.1270830431586791
20,8,9,EG,0.04048393503785396
20,8,10,IG,-0.05396693366955139
20,8,10,EG,0.06781649577599022
20,9,1,IG,0.9998625712904937
20,9,1,EG,0.9999656445933075
20,9,2,IG,0.893231069660975
20,9,2,EG,0.8793119113402952
20,9,3,IG,0.8496554545318385
20,9,3,EG,0.8021699461287527
20,9,4,IG,0.6610283802705832
20,9,4,EG,0.5573861900356827
20,9,5,IG,0.2758542685846132
20,9,5,EG,0.19044117304821975
20,9,6,IG,-0.11663856143265729
20,9,6,EG,0.3025007367316062
20,9,7,IG,-0.10967440710954497
20,9,7,EG,0.27698161379136144
20,9,8,IG,-0.14449341331258814
20,9,8,EG,0.26156154474538484
20,9,9,IG,-0.06789388429395175
20,9,9,EG,0.2534274745944532
20,9,10,IG,-0.0853025725744522
20,9,10,EG,0.28177445596381784
21,0,1,IG,0.9998625712904937
21,0,1,EG,0.9998625807338188
21,0,2,IG,0.8503855525703932
21,0,2,EG,0.8362213575754788
21,0,3,IG,0.6330007948393074
21,0,3,EG,0.626033385112983
21,0,4,IG,0.46239639757519996
21,0,4,EG,0.4295460869371414
21,0,5,IG,-0.0749836769096444
21,0,5,EG,0.2888199806040035
21,0,6,IG,-0.026116010131282133
21,0,6,EG,0.2554783297621406
21,0,7,IG,-0.036560549020390826
21,0,7,EG,0.398896888338312
21,0,8,IG,-0.06093461406094041
21,0,8,EG,0.44939487557418484
21,0,9,IG,-0.06441717190593185
21,0,9,EG,0.3353889461233415
21,0,10,IG,-0.0017409785247805155
21,0,10,EG,0.3348017493305935
21,1,1,IG,0.9998625712904937
21,1,1,EG,0.9998625807338188
21,1,2,IG,0.8503855525703932
21,1,2,EG,0.8334585824409612
21,1,3,IG,0.6132123626900701
21,1,3,EG,0.5902592293333692
21,1,4,IG,0.44371063040560854
21,1,4,EG,0.3602775368206721
21,1,5,IG,0.22742278971981236
21,1,5,EG,0.2711379377197949
21,1,6,IG,-0.012186886242661243
21,1,6,EG,0.34468094532991717
21,1,7,IG,0.060934065522975846
21,1,7,EG,0.46964586545852754
21,1,8,IG,0.1044587114868309
21,1,8,EG,0.3858985227489719
21,1,9,IG,0.11490458263551401
21,1,9,EG,0.44290349658720596
21,1,10,IG,0.10619937134004362
21,1,10,EG,0.4070198140895674
21,2,1,IG,0.5714886933258844
21,2,1,EG,1.0
21,2,2,IG,0.38683923545710625
21,2,2,EG,0.6290232298188707
21,2,3,IG,0.3680627136066787
21,2,3,EG,0.4805451331731364
21,2,4,IG,0.3186481576661414
21,2,4,EG,0.47479770058972415
21,2,5,IG,0.19411218767649777
21,2,5,EG,0.3906275290708483
21,2,6,IG,0.12353829743737942
21,2,6,EG,0.2823755654764498
21,2,7,IG,0.0017411927543664967
21,2,7,EG,0.24813921138756873
21,2,8,IG,-0.09575899118808849
21,2,8,EG,0.17664270818128375
21,2,9,IG,-0.14102179951151322
21,2,9,EG,0.18795295723786973
21,2,10,IG,-0.053971144029294246
21,2,10,EG,0.21009939171420342
21,3,1,IG,0.9998625712904937
21,3,1,EG,0.9999656445933075
21,3,2,IG,0.83782756197926
21,3,2,EG,0.8677485948461079
21,3,3,IG,0.7621585751460475
21,3,3,EG,0.7939359435912178
21,3,4,IG,0.5674251586358052
21,3,4,EG,0.5551277249394929
21,3,5,IG,0.21581414648423974
21,3,5,EG,0.3268943306839088
21,3,6,IG,0.11491113427687569
21,3,6,EG,0.33908228798402007
21,3,7,IG,-0.13405494415054686
21,3,7,EG,0.23560797057537375
21,3,8,IG,0.10968230530969275
21,3,8,EG,0.3412436197517173
21,3,9,IG,0.07138033370701585
21,3,9,EG,0.19544289689372624
21,3,10,IG,0.04004226576132661
21,3,10,EG,0.16525577611851724
21,4,1,IG,0.9998625712904937
21,4,1,EG,1.0
21,4,2,IG,0.8790548301209749
21,4,2,EG,0.8706460999683442
21,4,3,IG,0.8558861711980068
21,4,3,EG,0.8469037808939771
21,4,4,IG,0.7842985008958182
21,4,4,EG,0.8417208548027431
21,4,5,IG,0.42287033268415597
21,4,5,EG,0.6258843360042184
21,4,6,IG,0.1097037048402798
21,4,6,EG,0.5034489191313807
21,4,7,IG,0.13057299754923396
21,4,7,EG,0.41479100972919514
21,4,8,IG,0.13753647804977404
21,4,8,EG,0.34325980052747446
21,4,9,IG,0.12012787867766084
21,4,9,EG,0.3762476993863339
21,4,10,IG,0.12012823914871111
21,4,10,EG,0.31726253394704246
21,5,1,IG,0.9998625712904937
21,5,1,EG,1.0
21,5,2,IG,0.7861771586903714
21,5,2,EG,0.7663770540732
21,5,3,IG,0.7752207201630255
21,5,3,EG,0.7485615815389515
21,5,4,IG,0.5881463594283549
21,5,4,EG,0.6097852544598785
21,5,5,IG,0.2235176112358525
21,5,5,EG,0.3737844684204539
21,5,6,IG,0.06789795872560166
21,5,6,EG,0.35343068552847373
21,5,7,IG,0.10968098882450333
21,5,7,EG,0.24060931175542025
21,5,8,IG,0.12360947525941658
21,5,8,EG,0.3026015310339607
21,5,9,IG,0.13405454189661517
21,5,9,EG,0.314264366106053
21,5,10,IG,0.14101926050722177
21,5,10,EG,0.21536970375082326
21,6,1,IG,0.9998625712904937
21,6,1,EG,1.0
21,6,2,IG,0.7976395788861868
21,6,2,EG,0.8243511301506056
21,6,3,IG,0.6533359425949241
21,6,3,EG,0.6543468509673142
21,6,4,IG,0.48818427451099033
21,6,4,EG,0.545257964839218
21,6,5,IG,0.150508940464426
21,6,5,EG,0.31945660023024586
21,6,6,IG,-0.09924649760066434
21,6,6,EG,0.247760226433519
21,6,7,IG,-0.13753771616717692
21,6,7,EG,0.31085542312959147
21,6,8,IG,0.05745194652712079
21,6,8,EG,0.3884172300490972
21,6,9,IG,-0.14798361866088652
21,6,9,EG,0.2884495361117164
21,6,10,IG,-0.13405494415054686
21,6,10,EG,0.32336788761817054
21,7,1,IG,0.9998625712904937
21,7,1,EG,1.0
21,7,2,IG,0.8503855525703932
21,7,2,EG,0.8326525845235878
21,7,3,IG,0.7431364509546775
21,7,3,EG,0.7091943851813264
21,7,4,IG,0.504990123804954
21,7,4,EG,0.5462398534072876
21,7,5,IG,0.03965840122826345
21,7,5,EG,0.48585542102831425
21,7,6,IG,-0.022633671676923813
21,7,6,EG,0.31343499272156383
21,7,7,IG,0.04004238591509842
21,7,7,EG,0.3968605210562231
21,7,8,IG,-0.08530743575239147
21,7,8,EG,0.3480622964608226
21,7,9,IG,-0.1653919672750447
21,7,9,EG,0.23729200936647493
21,7,10,IG,-0.15146558615878974
21,7,10,EG,0.2427537717348374
21,8,1,IG,0.8122786587080686
21,8,1,EG,0.9999489834961278
21,8,2,IG,0.6837432777310459
21,8,2,EG,0.7910199388241613
21,8,3,IG,0.5789923220133713
21,8,3,EG,0.6028534092189028
21,8,4,IG,0.3369349815656667
21,8,4,EG,0.35320551073162637
21,8,5,IG,0.19967023146393
21,8,5,EG,0.24772394305787376
21,8,6,IG,0.05397470741118492
21,8,6,EG,0.2017852162444496
21,8,7,IG,-0.015668900758527535
21,8,7,EG,0.08501947825055656
21,8,8,IG,-0.0017409941974348756
21,8,8,EG,0.2500472704785676
21,8,9,IG,0.07834591437597413
21,8,9,EG,0.3402370972896032
21,8,10,IG,0.09923637147067438
21,8,10,EG,0.2564929827626749
21,9,1,IG,0.9998625712904937
21,9,1,EG,1.0
21,9,2,IG,0.7423094563857078
21,9,2,EG,0.7450803185560132
21,9,3,IG,0.599966473398527
21,9,3,EG,0.5993057969855478
21,9,4,IG,0.46571434227948466
21,9,4,EG,0.44860480452072027
21,9,5,IG,0.0959321457723908
21,9,5,EG,0.45553563034173705
21,9,6,IG,0.0017411718504376362
21,9,6,EG,0.29402972112869696
21,9,7,IG,0.10271711651818566
21,9,7,EG,0.22170069257483185
21,9,8,IG,0.09227213869443512
21,9,8,EG,0.2004903940916476
21,9,9,IG,0.12360947525941658
21,9,9,EG,0.1461236977734594
21,9,10,IG,0.13405494415054686
21,9,10,EG,0.14700259785907777
22,0,1,IG,0.9998625712904937
22,0,1,EG,1.0
22,0,2,IG,0.7797097066650559
22,0,2,EG,0.7634919248906002
22,0,3,IG,0.7228847765020125
22,0,3,EG,0.6795962585822621
22,0,4,IG,0.5364547592168892
22,0,4,EG,0.41919641006895153
22,0,5,IG,-0.16668897031191637
22,0,5,EG,0.11165037659953796
22,0,6,IG,-0.04700853609170143
22,0,6,EG,0.33740444451603513
22,0,7,IG,-0.050486256348363755
22,0,7,EG,0.41955942724341355
22,0,8,IG,0.019149901846428615
22,0,8,EG,0.42680926489730747
22,0,9,IG,-0.0330776986777808
22,0,9,EG,0.3451656110056308
22,0,10,IG,-0.03656087814613239
22,0,10,EG,0.34406150276698155
22,1,1,IG,0.8122786587080686
22,1,1,EG,0.9999489834961278
22,1,2,IG,0.620999325820916
22,1,2,EG,0.692163008007912
22,1,3,IG,0.5885822926943491
22,1,3,EG,0.6259556780615767
22,1,4,IG,0.4907573035706705
22,1,4,EG,0.5104525248992863
22,1,5,IG,0.2480584405862076
22,1,5,EG,0.2687138932665251
22,1,6,IG,0.14824095302171267
22,1,6,EG,0.23406947351125879
22,1,7,IG,0.06267842431507713
22,1,7,EG,0.21197288174124548
22,1,8,IG,-0.027856993874589394
22,1,8,EG,0.31433296175518
22,1,9,IG,0.05571749921400436
22,1,9,EG,0.296593763788804
22,1,10,IG,0.024378454712534352
22,1,10,EG,0.3087872023224732
22,2,1,IG,0.8122786587080686
22,2,1,EG,1.0
22,2,2,IG,0.6522875305032239
22,2,2,EG,0.7276192841418425
22,2,3,IG,0.6139996547819238
22,2,3,EG,0.6305817716394941
